,VideoID,ChannelID,CategoryID,VideoTitle,ChannelTitle,CategoryName,ViewCount,LikeCount,DislikeCount,Duration
3519,hL1pyyq8-Y4,UCqeqBWx9-55jyLgqlGYgvJw,22,"Statistics - Canonical Correlation 1, What is it?",AK1,People & Blogs,20467,629,0,548.0
3520,DsnvRbBJy1w,UC1dVfl5-I98WX3yCy8IJQMg,10,4 Hours of Deep Focus Music For Better Concentration And Productivity - Ambient Music for Studying,Quiet Quest - Study Music,Music,531162,4477,0,13944.0
3521,_K1OsqCicBY,UCSd_7rz5nzSnzUYbjaCXC5g,28,How DTW (Dynamic Time Warping) algorithm works,Thales Sehn Körting,Science & Technology,136844,2631,0,420.0
3522,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3523,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3524,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3525,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3526,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3527,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3528,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3529,7vWmU6oPkLA,UCf75fg3VemQx9A_Z6FfoDRg,28,Jay McClelland,Abralin,Science & Technology,991,26,0,8060.0
3530,bHrff68M_r4,UCORc3AiSF6XYjTZapfvd16w,10,"""Itsy Bitsy Spider"" - Nursery Rhymes",Kartun Studios,Music,11173791,30071,0,141.0
3531,jKTCrLZqErk,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretches – Day #3 (10 MIN FULL BODY YOGA),Yoga with Kassandra,Howto & Style,1270332,27261,0,813.0
3532,jKTCrLZqErk,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretches – Day #3 (10 MIN FULL BODY YOGA),Yoga with Kassandra,Howto & Style,1270332,27261,0,813.0
3533,pbGWd37-aTE,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Hips & Lower Back,Yoga with Kassandra,Howto & Style,314991,9786,0,631.0
3534,pbGWd37-aTE,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Hips & Lower Back,Yoga with Kassandra,Howto & Style,314991,9786,0,631.0
3535,9eVVkG2HFx8,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Morning Yoga Flow 🌬️ AIR ELEMENT,Yoga with Kassandra,Howto & Style,193346,8196,0,887.0
3536,TIp28qJgXm0,UCf75fg3VemQx9A_Z6FfoDRg,28,Idan Blank,Abralin,Science & Technology,1321,35,0,4726.0
3537,pt6apYT8b7Y,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Evening Yoga Class – Day #28 (YOGA FOR FLEXIBILITY & RELAXATION),Yoga with Kassandra,Howto & Style,120793,4926,0,949.0
3538,MvdEGzBPndk,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Yoga Cooldown - Post Workout STRETCH (with kittens! 😻),Yoga with Kassandra,Howto & Style,152807,5634,0,815.0
3539,EuAwhogdukQ,UCX32D3gKXENrhOXdZjWWtMA,26,20 min Morning Yoga Flow - Daily Stretch & Strength Routine,Yoga with Kassandra,Howto & Style,938774,23214,0,1339.0
3540,8Knfd8uPP3I,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga for Energy 🔥 FIRE ELEMENT,Yoga with Kassandra,Howto & Style,398084,12175,0,759.0
3541,8Knfd8uPP3I,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga for Energy 🔥 FIRE ELEMENT,Yoga with Kassandra,Howto & Style,398084,12175,0,759.0
3542,W-e55pc4ZSk,UCX32D3gKXENrhOXdZjWWtMA,26,30 min Full Body Yoga Flow - Intermediate Vinyasa Yoga NO PROPS,Yoga with Kassandra,Howto & Style,947967,22679,0,1898.0
3543,j2G80ytMxsU,UC4KurZRrb4V3w8_Lz8lf_sw,22,The Truth about Your Liver and Belly Fat,,People & Blogs,318623,3533,0,1654.0
3544,Zg3bnk5gDwE,UCX32D3gKXENrhOXdZjWWtMA,26,10 min FULL BODY Flow Morning Yoga Practice – Day #5 (FULL BODY STRETCH),Yoga with Kassandra,Howto & Style,1256322,25393,0,728.0
3545,Zg3bnk5gDwE,UCX32D3gKXENrhOXdZjWWtMA,26,10 min FULL BODY Flow Morning Yoga Practice – Day #5 (FULL BODY STRETCH),Yoga with Kassandra,Howto & Style,1256322,25393,0,728.0
3546,Zg3bnk5gDwE,UCX32D3gKXENrhOXdZjWWtMA,26,10 min FULL BODY Flow Morning Yoga Practice – Day #5 (FULL BODY STRETCH),Yoga with Kassandra,Howto & Style,1256322,25393,0,728.0
3547,BMUH8vnCLbM,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Morning SUN SALUTATIONS Yoga Flow,Yoga with Kassandra,Howto & Style,214231,8107,0,936.0
3548,ChHxbJuUR9Q,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Yoga with Kassandra,Howto & Style,4147532,100708,0,668.0
3549,TUFj6P_FdhU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Yoga with Kassandra,Howto & Style,773702,16291,0,749.0
3550,ChHxbJuUR9Q,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Yoga with Kassandra,Howto & Style,4147532,100708,0,668.0
3551,TUFj6P_FdhU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Yoga with Kassandra,Howto & Style,773702,16291,0,749.0
3552,3OVqffYf-nI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretch with KITTENS 😻,Yoga with Kassandra,Howto & Style,193574,8319,0,804.0
3553,3OVqffYf-nI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretch with KITTENS 😻,Yoga with Kassandra,Howto & Style,193574,8319,0,804.0
3554,LvifAqaQiT8,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Morning Yoga Flow - ENERGIZING MORNING YOGA,Yoga with Kassandra,Howto & Style,1113563,25107,0,1099.0
3555,oPVte6aMprI,UC1dVfl5-I98WX3yCy8IJQMg,10,"Deep Focus - Music For Studying, Concentration and Work",Quiet Quest - Study Music,Music,17017473,121425,0,13938.0
3556,oPVte6aMprI,UC1dVfl5-I98WX3yCy8IJQMg,10,"Deep Focus - Music For Studying, Concentration and Work",Quiet Quest - Study Music,Music,17017473,121425,0,13938.0
3557,oPVte6aMprI,UC1dVfl5-I98WX3yCy8IJQMg,10,"Deep Focus - Music For Studying, Concentration and Work",Quiet Quest - Study Music,Music,17017473,121425,0,13938.0
3558,oPVte6aMprI,UC1dVfl5-I98WX3yCy8IJQMg,10,"Deep Focus - Music For Studying, Concentration and Work",Quiet Quest - Study Music,Music,17017473,121425,0,13938.0
3559,9Vz-CY3Gtmw,UCVX5hoO0xztTHkhzGsNTLrg,27,Computing Variance Inflation Factor VIF in R Studio,Dr. Sarveshwar Inani,Education,46998,177,0,267.0
3560,-JuN7kZbbvg,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Morning Yin Yoga Stretch - NO PROPS (with Luna!),Yoga with Kassandra,Howto & Style,491881,14222,0,1095.0
3561,XiXnKRIzh6g,UCs_AwVvjhXyoBEElEMSbTQA,28,DO NOT USE  3MO V-2274 Three Months of Survival Food Crammed into Two Totes,,Science & Technology,16808610,2153,0,715.0
3562,hOKk1Dcflrg,UCX32D3gKXENrhOXdZjWWtMA,26,30 min Intermediate Vinyasa Yoga - Full Body Toning,Yoga with Kassandra,Howto & Style,221895,7487,0,1717.0
3563,dW6lS8HBFG0,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Upper Body Morning Yoga – Day #25 (SHOULDER STRENGTH & STRETCH),Yoga with Kassandra,Howto & Style,471916,10596,0,673.0
3564,WIHy-ZnSndA,UCXIJ2-RSIGn53HA-x9RDevA,26,17 Min Strength Training Workout for Beginners - Beginner Workout Routine at Home for Women & Men,HASfit,Howto & Style,3890740,74803,0,1088.0
3565,dfnMaDaBk1c,UCEc9pEmnsbhOv6mXsufrZ7A,22,How To Start Weight Training For Women (Beginner's Gym Guide),Shelley Darlington,People & Blogs,1647288,86688,0,1485.0
3566,NLtfNgGc33w,UCbDZLokvgnjmoXGNxTAqLBQ,26,土豆豆腐这样做太香了，农村美女教你新做法，解馋下饭，营养好吃【楠妹厨房】,楠妹厨房,Howto & Style,423,3,0,250.0
3567,ZrqWB6n0mGU,UCOCohgNaZ0ej6DwE7QaEtyA,22,土豆加入豆腐，居然能这么好吃，香浓入味超下饭，出锅老公没吃够,农园二姐,People & Blogs,17154,107,0,148.0
3568,K6_JxkmPF8I,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Morning Yoga TWIST & STRETCH - ALL LEVELS Energizing Flow,Yoga with Kassandra,Howto & Style,973823,22969,0,1013.0
3569,GFkG8pWDQh4,UCX32D3gKXENrhOXdZjWWtMA,26,15 min Morning Yoga for Hips 💦 WATER ELEMENT,Yoga with Kassandra,Howto & Style,241044,10380,0,873.0
3570,rVfZHWTwXSA,UCBa5G_ESCn8Yd4vw5U-gIcg,27,Lecture 14 - Expectation-Maximization Algorithms | Stanford CS229: Machine Learning (Autumn 2018),Stanford Online,Education,108990,1311,0,4831.0
3571,BWXd5dOkuTo,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Mixture Models 5: how many Gaussians?,Victor Lavrenko,Science & Technology,43232,455,0,653.0
3572,zL_MHtT56S0,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Mixture Models 4: multivariate Gaussians,Victor Lavrenko,Science & Technology,50501,282,0,209.0
3573,zL_MHtT56S0,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Mixture Models 4: multivariate Gaussians,Victor Lavrenko,Science & Technology,50501,282,0,209.0
3574,TG6Bh-NFhA0,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Mixture Models 3: multivariate Gaussians,Victor Lavrenko,Science & Technology,83352,628,0,185.0
3575,TG6Bh-NFhA0,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Mixture Models 3: multivariate Gaussians,Victor Lavrenko,Science & Technology,83352,628,0,185.0
3576,iQoXFmbXRJA,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Expectation Maximization: how it works,Victor Lavrenko,Science & Technology,256026,4348,0,639.0
3577,iQoXFmbXRJA,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,Expectation Maximization: how it works,Victor Lavrenko,Science & Technology,256026,4348,0,639.0
3578,REypj2sy_5U,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,EM algorithm: how it works,Victor Lavrenko,Science & Technology,440096,5247,0,473.0
3579,REypj2sy_5U,UCs7alOMRnxhzfKAJ4JjZ7Wg,28,EM algorithm: how it works,Victor Lavrenko,Science & Technology,440096,5247,0,473.0
3580,7EfrAScEpBU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga to Feel Your Best! – Day #20 (10 MIN YOGA STRETCHES),Yoga with Kassandra,Howto & Style,809341,17650,0,803.0
3581,PFDu9oVAE-g,UCYO_jab_esuFRV4b17AJtAw,27,"Eigenvectors and eigenvalues | Chapter 14, Essence of linear algebra",3Blue1Brown,Education,3885842,79003,0,1036.0
3582,PFDu9oVAE-g,UCYO_jab_esuFRV4b17AJtAw,27,"Eigenvectors and eigenvalues | Chapter 14, Essence of linear algebra",3Blue1Brown,Education,3885842,79003,0,1036.0
3583,oJBTw9tvh_s,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Neck & Shoulder Relief – Day #4 (NECK & SHOULDER STRETCHES),Yoga with Kassandra,Howto & Style,1392334,26833,0,762.0
3584,K_8bQOXl46o,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Anxiety & Stress– Day #7 (ANXIETY & STRESS STRETCH),Yoga with Kassandra,Howto & Style,1036485,21734,0,798.0
3585,I10q6fjPxJ0,UCig0KhrB5NClMvX9QrbXcrw,27,"Statistics made easy ! ! !   Learn about the t-test, the chi square test, the p value and more",Global Health with Greg Martin,Education,1687886,43476,0,770.0
3586,D4cV8yfgNyI,UCsT0YIqwnpJCM-mx7-gSA4Q,29,How to Magically Connect with Anyone | Brian Miller | TEDxManchesterHighSchool,TEDx Talks,Nonprofits & Activism,3599516,70514,0,852.0
3587,KCQwe_AMo74,UCek57Is95suO63uuW3iOGQw,23,"""Arab Men"" | Russell Peters - Notorious",Russell Peters,Comedy,13469834,151836,0,401.0
3588,i7ajhtGqPG8,UCr8ORA36_Op3X1c-O9SgA-Q,26,虾仁豆腐 味道鲜美、营养丰富、鲜嫩爽滑、色泽鲜艳的虾仁豆腐,美国卡车兄弟Dallas Fange‘s Life,Howto & Style,20099,169,0,340.0
3589,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3590,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3591,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3592,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3593,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3594,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3595,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3596,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3597,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3598,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3599,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3600,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3601,hHIUhU-0AtQ,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,640948,15510,0,771.0
3602,BbWmmvPMSGI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Stretch - NO PROPS & ALL LEVELS,Yoga with Kassandra,Howto & Style,928796,21133,0,713.0
3603,dIL6VEzbDu4,UCX32D3gKXENrhOXdZjWWtMA,26,10 min WAKE UP Full Body Yoga – Morning Yoga Stretches,Yoga with Kassandra,Howto & Style,617529,16032,0,729.0
3604,dIL6VEzbDu4,UCX32D3gKXENrhOXdZjWWtMA,26,10 min WAKE UP Full Body Yoga – Morning Yoga Stretches,Yoga with Kassandra,Howto & Style,617529,16032,0,729.0
3605,dIL6VEzbDu4,UCX32D3gKXENrhOXdZjWWtMA,26,10 min WAKE UP Full Body Yoga – Morning Yoga Stretches,Yoga with Kassandra,Howto & Style,617529,16032,0,729.0
3606,V-Aj4DplSOo,UC4KurZRrb4V3w8_Lz8lf_sw,22,The Truth about Your Liver and Belly Fat 1,,People & Blogs,1651095,13970,0,1654.0
3607,_ygyG1l3B-E,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga NO PROPS Energizing Stretch for Beginners,Yoga with Kassandra,Howto & Style,424985,12104,0,710.0
3608,_ygyG1l3B-E,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga NO PROPS Energizing Stretch for Beginners,Yoga with Kassandra,Howto & Style,424985,12104,0,710.0
3609,52lZmIafep4,UCsT0YIqwnpJCM-mx7-gSA4Q,29,Self Worth Theory: The Key to Understanding & Overcoming Procrastination | Nic Voge | TEDxPrincetonU,TEDx Talks,Nonprofits & Activism,2489543,73037,0,1287.0
3610,vjSTNv4gyMM,UCsT0YIqwnpJCM-mx7-gSA4Q,29,Cultivating Collaboration: Don't Be So Defensive! | Jim Tamm | TEDxSantaCruz,TEDx Talks,Nonprofits & Activism,633564,8791,0,918.0
3611,hkFmlYHSiSU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga - Full Body Beginner Flow NO PROPS NEEDED,Yoga with Kassandra,Howto & Style,231459,7684,0,757.0
3612,ygMpEPT_86c,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretch - Energizing Yoga,Yoga with Kassandra,Howto & Style,985095,27022,0,829.0
3613,ygMpEPT_86c,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretch - Energizing Yoga,Yoga with Kassandra,Howto & Style,985095,27022,0,829.0
3614,vJxb-HUpQh8,UCsT0YIqwnpJCM-mx7-gSA4Q,29,Managing your time is the secret to balance and life success | James Ganiere | TEDxFlowerMound,TEDx Talks,Nonprofits & Activism,62149,658,0,1044.0
3615,Z2OjEi0iQKw,UCX32D3gKXENrhOXdZjWWtMA,26,10 min SUNRISE Yoga for Energy - Morning Yoga Stretch NO PROPS,Yoga with Kassandra,Howto & Style,281926,9494,0,802.0
3616,WPeX1MNUnCA,UCwmAonHd0nF4eiGLHsjQ-4A,22,009 398 Relationships Re Brand EN UAC 1080x1920 15s MG,,People & Blogs,4783444,0,0,30.0
3617,WPeX1MNUnCA,UCwmAonHd0nF4eiGLHsjQ-4A,22,009 398 Relationships Re Brand EN UAC 1080x1920 15s MG,,People & Blogs,4783444,0,0,30.0
3618,WPeX1MNUnCA,UCwmAonHd0nF4eiGLHsjQ-4A,22,009 398 Relationships Re Brand EN UAC 1080x1920 15s MG,,People & Blogs,4783444,0,0,30.0
3619,WPeX1MNUnCA,UCwmAonHd0nF4eiGLHsjQ-4A,22,009 398 Relationships Re Brand EN UAC 1080x1920 15s MG,,People & Blogs,4783444,0,0,30.0
3620,WPeX1MNUnCA,UCwmAonHd0nF4eiGLHsjQ-4A,22,009 398 Relationships Re Brand EN UAC 1080x1920 15s MG,,People & Blogs,4783444,0,0,30.0
3621,gx8Exu10Q0Q,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Full Body Deep Stretch,Yoga with Kassandra,Howto & Style,777096,19953,0,803.0
3622,Wv0MfxXjMJU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga for Flexibility,Yoga with Kassandra,Howto & Style,681292,17391,0,706.0
3623,Wv0MfxXjMJU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga for Flexibility,Yoga with Kassandra,Howto & Style,681292,17391,0,706.0
3624,Wv0MfxXjMJU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga for Flexibility,Yoga with Kassandra,Howto & Style,681292,17391,0,706.0
3625,IMzxosIffag,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Yoga Warm-Up - Pre-Workout & Morning Yoga,Yoga with Kassandra,Howto & Style,274238,9293,0,827.0
3626,p9gy8spCz7M,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Your BACK – Day #27 (10 MIN BACK STRETCH YOGA),Yoga with Kassandra,Howto & Style,633379,14952,0,675.0
3627,edO43AT5GhE,UCCCZahcOPA9xrxMgMzLEyTA,22,"""fMRI at 20: Has It Changed the World?""",MGH Martinos Center,People & Blogs,5161,29,0,2801.0
3628,yauYAPfEFa8,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Flow (feat. TACO😻),Yoga with Kassandra,Howto & Style,255159,9539,0,740.0
3629,yauYAPfEFa8,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Flow (feat. TACO😻),Yoga with Kassandra,Howto & Style,255159,9539,0,740.0
3630,neV3EPgvZ3g,UCJhjE7wbdYAae1G25m0tHAA,10,"Relaxing Jazz Music - Background Chill Out  Music - Music For Relax,Study,Work",Cafe Music BGM channel,Music,94841616,525675,0,12789.0
3631,neV3EPgvZ3g,UCJhjE7wbdYAae1G25m0tHAA,10,"Relaxing Jazz Music - Background Chill Out  Music - Music For Relax,Study,Work",Cafe Music BGM channel,Music,94841616,525675,0,12789.0
3632,Y-JQ-RCyPpQ,UCJhjE7wbdYAae1G25m0tHAA,10,Relaxing Bossa Nova & Jazz Music For Study - Smooth Jazz Music - Background Music,Cafe Music BGM channel,Music,26671271,193690,0,14478.0
3633,Y-JQ-RCyPpQ,UCJhjE7wbdYAae1G25m0tHAA,10,Relaxing Bossa Nova & Jazz Music For Study - Smooth Jazz Music - Background Music,Cafe Music BGM channel,Music,26671271,193690,0,14478.0
3634,Y-JQ-RCyPpQ,UCJhjE7wbdYAae1G25m0tHAA,10,Relaxing Bossa Nova & Jazz Music For Study - Smooth Jazz Music - Background Music,Cafe Music BGM channel,Music,26671271,193690,0,14478.0
3635,qyuIwfCdqi8,UCZ_ak5SwB-JQCJ6rCsFsniw,28,Inferring mass in complex physical scenes via probabilistic simulation (MathPsych 2013),Jess Hamrick,Science & Technology,123,1,0,753.0
3636,SEOy2n_uarc,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Neck & Upper Back Relief – Day #10 (NECK & BACK YOGA STRETCH),Yoga with Kassandra,Howto & Style,1152229,23362,0,755.0
3637,Ez72OFjSABs,UCzB9pvyHL3uNpzN1Iz_cOjA,27,Source reconstruction using beamformers,fieldtriptoolbox,Education,8407,62,0,4214.0
3638,Ez72OFjSABs,UCzB9pvyHL3uNpzN1Iz_cOjA,27,Source reconstruction using beamformers,fieldtriptoolbox,Education,8407,62,0,4214.0
3639,Ez72OFjSABs,UCzB9pvyHL3uNpzN1Iz_cOjA,27,Source reconstruction using beamformers,fieldtriptoolbox,Education,8407,62,0,4214.0
3640,Ez72OFjSABs,UCzB9pvyHL3uNpzN1Iz_cOjA,27,Source reconstruction using beamformers,fieldtriptoolbox,Education,8407,62,0,4214.0
3641,TRNVNAuJtkU,UCX32D3gKXENrhOXdZjWWtMA,26,10 min FULL BODY Morning Yoga Flow – Day #26 (FEEL ALIVE SUNRISE STRETCH),Yoga with Kassandra,Howto & Style,477870,12512,0,731.0
3642,VJOILX6pjgE,UCX32D3gKXENrhOXdZjWWtMA,26,10 min FULL BODY Intermediate Morning Yoga – Day #30 (FULL BODY MORNING YOGA FLOW),Yoga with Kassandra,Howto & Style,470746,15366,0,894.0
3643,shsP9mMQwh8,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretch To ENERGIZE – Day #29 (10 MIN MORNING STRETCH),Yoga with Kassandra,Howto & Style,579948,13789,0,828.0
3644,7cK5YMsmLnM,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga to ENERGIZE Your Day– Day #11 (ENERGIZING YOGA STRETCH),Yoga with Kassandra,Howto & Style,790789,16701,0,780.0
3645,dJzAeONDeLI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min BEST Morning Yoga Practice – Day #9 (10 MINUTE WAKE UP STRETCH),Yoga with Kassandra,Howto & Style,1110632,24162,0,859.0
3646,btyof-7xSkk,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga To Kick Start Your Day – Day #28 (MORNING YOGA FOR ENERGY),Yoga with Kassandra,Howto & Style,567200,13229,0,730.0
3647,Ro7dayHU5DQ,UCiHi6xXLzi9FMr9B0zgoHqA,27,Deriving the Mean and Variance of a Continuous Probability Distribution,jbstatistics,Education,261052,2930,0,442.0
3648,MYqcaI8p5ec,UCofTOFX4QuhT8OY-3-fFRFw,28,Earn to Learn   UAC Variant   English USA   Video   UAC   15s   16x9,,Science & Technology,1876903,499,0,16.0
3649,PKGsJx7zf5Y,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Wake-Up Yoga For FLEXIBILITY – Day #18 (10 MIN MORNING YOGA),Yoga with Kassandra,Howto & Style,612817,14608,0,733.0
3650,gKqAtjGFhKA,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga For Upper Body STRENGTH – Day #17 (10 MIN ARM & CORE YOGA),Yoga with Kassandra,Howto & Style,545597,12638,0,765.0
3651,HVFq0wrmD6g,UC2XO4HDxzfMOZIV1l795g1Q,27,Granger Causality Test in Python | Time Series Analysis | Statistical Modelling | Forecasting,Analytics University,Education,4428,52,0,527.0
3652,HVFq0wrmD6g,UC2XO4HDxzfMOZIV1l795g1Q,27,Granger Causality Test in Python | Time Series Analysis | Statistical Modelling | Forecasting,Analytics University,Education,4428,52,0,527.0
3653,Gv-5ojvsxis,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga To Stretch & Soothe For Pain Release – Day #16 (STRETCH & SOOTHE),Yoga with Kassandra,Howto & Style,834900,18246,0,666.0
3654,x5oOWAEZeT0,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretch for Energy – Day #22 (10 MIN YOGA STRETCH),Yoga with Kassandra,Howto & Style,500593,11640,0,752.0
3655,neFgA144o7c,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Morning Yoga Stretches For Tired & Tight Legs - Day #23  (TIRED & TIGHT LEGS YOGA),Yoga with Kassandra,Howto & Style,772020,15483,0,822.0
3656,Mog-jsjnePI,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Full Body Flexibility Yoga To WAKE UP – Day #21 (MORNING YOGA FOR FLEXIBILITY),Yoga with Kassandra,Howto & Style,656381,13623,0,735.0
3657,SwH4N9a7238,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Full Body Morning Yoga Stretch - Yoga Without Props,Yoga with Kassandra,Howto & Style,431304,12142,0,701.0
3658,SwH4N9a7238,UCX32D3gKXENrhOXdZjWWtMA,26,10 min Full Body Morning Yoga Stretch - Yoga Without Props,Yoga with Kassandra,Howto & Style,431304,12142,0,701.0
